latitude,longitude,element,id,building,name,addr:street,name:en,tourism,addr:housenumber,addr:postcode,addr:block_number,addr:place,residential,building:levels,building:roof,building:structure,building:use,building:walls,addr:city,phone,amenity,addr:housename,addr:district,addr:province,addr:subdistrict,addr:neighbourhood,height,addr:full,description,religion,addr:unit,addr:suburb,house,landuse,shop,layer,noaddress,addr:block,smoking,cuisine,healthcare,delivery,mobile,not:name,opening_hours,takeaway,website,air_conditioning,branch,brand,brand:wikidata,brand:wikipedia,name:id,name:ja,operator,payment:cash,payment:credit_cards,payment:debit_cards,toilets,toilets:access,building:flats,alt_name,level,payment:contactless,payment:electronic_purses,payment:qr_code,wheelchair,official_name,natural,social_facility,social_facility:for,note,category,nearest_node,network_distance_m
-6.93430615,107.65913448974891,way,1509691238,terrace,,Jalan Kawaluyaan Indah X,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9341433,107.65933867121092,way,1509691239,terrace,,Jalan Kawaluyaan Indah X,,,18,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9344366,107.65989317675906,way,1509691240,terrace,,Jalan Kawaluyaan Indah X,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840184,7350.146347331563
-6.9343988,107.65982162324094,way,1509691241,terrace,,Jalan Kawaluyaan Indah X,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840184,7350.146347331563
-6.93436095,107.6597501,way,1509691242,terrace,,Jalan Kawaluyaan Indah X,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840184,7350.146347331563
-6.9343231,107.65967855,way,1509691243,terrace,,Jalan Kawaluyaan Indah X,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840184,7350.146347331563
-6.93428525,107.659607,way,1509691244,terrace,,Jalan Kawaluyaan Indah X,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9342474,107.65953544999999,way,1509691245,terrace,,Jalan Kawaluyaan Indah X,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93420955,107.65946389999999,way,1509691246,terrace,,Jalan Kawaluyaan Indah X,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9341717,107.65939234999999,way,1509691247,terrace,,Jalan Kawaluyaan Indah X,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9341244,107.65930292878909,way,1509691248,terrace,,Jalan Kawaluyaan Indah X,,,18,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.934096,107.65924926740178,way,1509691249,terrace,,Jalan Kawaluyaan Indah X,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93405815,107.65917773257819,way,1509691250,terrace,,Jalan Kawaluyaan Indah X,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.934272849999999,107.65998465,way,1509691251,terrace,,Jalan Kawaluyaan Indah I,,,15,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839809,7361.246795128142
-6.934237899999999,107.6599186,way,1509691252,terrace,,Jalan Kawaluyaan Indah I,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839809,7361.246795128142
-6.9342029499999995,107.65985255000001,way,1509691253,terrace,,Jalan Kawaluyaan Indah I,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839809,7361.246795128142
-6.934168,107.65978653070634,way,1509691254,terrace,,Jalan Kawaluyaan Indah I,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839809,7361.246795128142
-6.9341331,107.65972046929366,way,1509691255,terrace,,Jalan Kawaluyaan Indah I,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839483,7492.316834902824
-6.9340981500000005,107.6596544307227,way,1509691256,terrace,,Jalan Kawaluyaan Indah I,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.934063200000001,107.65958836929366,way,1509691257,terrace,,Jalan Kawaluyaan Indah I,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9340283,107.65952235,way,1509691258,terrace,,Jalan Kawaluyaan Indah I,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93399335,107.65945629999999,way,1509691259,terrace,,Jalan Kawaluyaan Indah I,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9339584,107.65939025,way,1509691260,terrace,,Jalan Kawaluyaan Indah I,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93392345,107.65932421035777,way,1509691261,terrace,,Jalan Kawaluyaan Indah I,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.933888550000001,107.65925813964223,way,1509691262,terrace,,Jalan Kawaluyaan Indah I,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.933444550000001,107.65892605309413,way,1509691263,terrace,,Jalan Kawaluyaan Indah IX,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.9333776,107.6589422606058,way,1509691264,terrace,,Jalan Kawaluyaan Indah IX,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.93331445,107.65897663133994,way,1509691265,terrace,,Jalan Kawaluyaan Indah IX,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839474,7587.44018562427
-6.9335056,107.65916075000001,way,1509691266,terrace,,Jalan Kawaluyaan Indah XI,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.9334254,107.65920374999999,way,1509691267,terrace,,Jalan Kawaluyaan Indah XI,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839474,7587.44018562427
-6.93334515,107.65924676134388,way,1509691268,terrace,,Jalan Kawaluyaan Indah XI,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839474,7587.44018562427
-6.93377015,107.65973509035098,way,1509691269,residential,,Jalan Kawaluyaan Indah I,,,60,,,,single_family,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.933539,107.65929764106082,way,1509691270,residential,,Jalan Kawaluyaan Indah I,,,70,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839484,7541.927779438089
-6.9335876,107.65938975893918,way,1509691271,residential,,Jalan Kawaluyaan Indah I,,,68,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839484,7541.927779438089
-6.9336363,107.65948181664379,way,1509691272,residential,,Jalan Kawaluyaan Indah I,,,66,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839484,7541.927779438089
-6.9336850000000005,107.6595739,way,1509691273,residential,,Jalan Kawaluyaan Indah I,,,64,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839484,7541.927779438089
-6.9337336999999994,107.65966599107225,way,1509691274,residential,,Jalan Kawaluyaan Indah I,,,62,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.933794499999999,107.65978112083047,way,1509691275,residential,,Jalan Kawaluyaan Indah I,,,60,,,,single_family,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.933831,107.65985018335621,way,1509691276,residential,,Jalan Kawaluyaan Indah I,,,58,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.933904050000001,107.65998829554884,way,1509691277,residential,,Jalan Kawaluyaan Indah I,,,56;54,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.9339770000000005,107.66012642558297,way,1509691278,residential,,Jalan Kawaluyaan Indah I,,,52,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839483,7492.316834902824
-6.9340744,107.6603106,way,1509691280,residential,,Jalan Kawaluyaan Indah I,,,48,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839809,7361.246795128142
-6.9341231,107.66040269107225,way,1509691281,residential,,Jalan Kawaluyaan Indah I,,,46,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839809,7361.246795128142
-6.934171750000001,107.66049478336194,way,1509691282,residential,,Jalan Kawaluyaan Indah I,,,44,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839809,7361.246795128142
-6.9342204,107.66058685893918,way,1509691283,residential,,Jalan Kawaluyaan Indah I,,,42,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839809,7361.246795128142
-6.9342691,107.66067891664379,way,1509691284,residential,,Jalan Kawaluyaan Indah I,,,40,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667839809,7361.246795128142
-6.9343178000000005,107.66077099107225,way,1509691285,residential,,Jalan Kawaluyaan Indah I,,,38,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840092,7312.101257291482
-6.934366450000001,107.6608631,way,1509691286,residential,,Jalan Kawaluyaan Indah I,,,36,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840092,7312.101257291482
-6.9345125,107.66113935,way,1509691289,residential,,Jalan Kawaluyaan Indah I,,,30,,,,single_family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,13668173452,7288.840697830317
-6.93509375,107.662239,way,1509691290,residential,,Jalan Kawaluyaan Indah I,,,12,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.93501945,107.66209848138297,way,1509691291,residential,,Jalan Kawaluyaan Indah I,,,12,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.9351541,107.6623532,way,1509691293,residential,,Jalan Kawaluyaan Indah I,,,10,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.9352098,107.66245861084215,way,1509691294,residential,,Jalan Kawaluyaan Indah I,,,8,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840204,7392.537087470114
-6.93530735,107.66264304172573,way,1509691296,residential,,Jalan Kawaluyaan Indah I,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840204,7392.537087470114
-6.9352516,107.66253764999999,way,1509691297,residential,,Jalan Kawaluyaan Indah I,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840204,7392.537087470114
-6.935182,107.66240588915784,way,1509691298,residential,,Jalan Kawaluyaan Indah I,,,8,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.93512625,107.6623005,way,1509691299,residential,,Jalan Kawaluyaan Indah I,,,10,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.934973,107.66201061544268,way,1509691300,residential,,Jalan Kawaluyaan Indah I,,,16,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.9349173,107.6619052,way,1509691301,residential,,Jalan Kawaluyaan Indah I,,,18,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.9348616,107.6617998,way,1509691302,residential,,Jalan Kawaluyaan Indah I,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.93480585,107.66169440828486,way,1509691303,residential,,Jalan Kawaluyaan Indah I,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.934750149999999,107.66158899999999,way,1509691304,residential,,Jalan Kawaluyaan Indah I,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,13668173452,7288.840697830317
-6.93521715,107.66179423014385,way,1509709805,residential,,Jalan Kawaluyaan Indah I,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.93532655,107.66197820590548,way,1509709806,residential,,Jalan Kawaluyaan Indah I,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.93524075,107.66187937544285,way,1509709807,residential,,Jalan Kawaluyaan Indah I,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840192,7300.116924960766
-6.935344199999999,107.6620446,way,1509709808,residential,,Jalan Kawaluyaan Indah I,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.935443149999999,107.66221929465344,way,1509709809,residential,,Jalan Kawaluyaan Indah I,,,4,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,5031769868,7353.792801698391
-6.935480800000001,107.6623592,way,1509709810,residential,,Jalan Kawaluyaan Indah I,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840204,7392.537087470114
-6.93557895,107.66256058486657,way,1509709811,residential,,Jalan Kawaluyaan Indah I,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,1667840204,7392.537087470114
-6.93456915,107.661246,way,1509709812,residential,,Jalan Kawaluyaan Indah I,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,13668173452,7288.840697830317
-6.93469095,107.66148000000001,way,1509709813,residential,,Jalan Kawaluyaan Indah I,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=residential,13668173452,7288.840697830317
-6.93385155,107.65918943964223,way,1509709825,terrace,,Jalan Kawaluyaan Indah I,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.934017949999999,107.65910223257819,way,1509709826,terrace,,Jalan Kawaluyaan Indah X,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93453195,107.658837,way,1509709827,terrace,,Jalan Kawaluyaan Indah XI,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667534363,7170.165025713092
-6.93445185,107.6588413,way,1509709828,terrace,,Jalan Kawaluyaan Indah XI,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667534363,7170.165025713092
-6.93437175,107.6588456,way,1509709829,terrace,,Jalan Kawaluyaan Indah XI,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.9342916500000005,107.6588499,way,1509709830,terrace,,Jalan Kawaluyaan Indah XI,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.934211550000001,107.65885420000001,way,1509709831,terrace,,Jalan Kawaluyaan Indah XI,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93413145,107.65885850000001,way,1509709832,terrace,,Jalan Kawaluyaan Indah XI,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93405135,107.6588628,way,1509709833,terrace,,Jalan Kawaluyaan Indah XI,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93397125,107.6588671,way,1509709834,terrace,,Jalan Kawaluyaan Indah XI,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93389115,107.6588714,way,1509709835,terrace,,Jalan Kawaluyaan Indah XI,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839634,7510.224484321019
-6.93381105,107.6588757,way,1509709836,terrace,,Jalan Kawaluyaan Indah XI,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.93373095,107.65888125673422,way,1509709837,terrace,,Jalan Kawaluyaan Indah XI,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.93365105,107.65888834862672,way,1509709838,terrace,,Jalan Kawaluyaan Indah XI,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667839484,7541.927779438089
-6.93599765,107.66065127957823,way,1509709851,terrace,,Jalan Kawaluyaan Indah VII,,,1,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840234,7177.813622520699
-6.93598805,107.66061622042176,way,1509709852,terrace,,Jalan Kawaluyaan Indah VII,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840234,7177.813622520699
-6.93597355,107.66056359999999,way,1509709853,terrace,,Jalan Kawaluyaan Indah VII,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840234,7177.813622520699
-6.9359348999999995,107.66042325382476,way,1509709854,terrace,,Jalan Kawaluyaan Indah VII,,,5;7;9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840234,7177.813622520699
-6.9358963,107.6602829,way,1509709855,terrace,,Jalan Kawaluyaan Indah VII,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840234,7177.813622520699
-6.935877,107.66021272123928,way,1509709856,terrace,,Jalan Kawaluyaan Indah VII,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9358577,107.66014257876071,way,1509709857,terrace,,Jalan Kawaluyaan Indah VII,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9358384,107.6600724,way,1509709858,terrace,,Jalan Kawaluyaan Indah VII,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9358191,107.66000222123928,way,1509709859,terrace,,Jalan Kawaluyaan Indah VII,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9357998,107.65993207876072,way,1509709860,terrace,,Jalan Kawaluyaan Indah VII,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9357805,107.6598619,way,1509709861,terrace,,Jalan Kawaluyaan Indah VII,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840224,7226.049114626273
-6.9357612,107.65979172123929,way,1509709862,terrace,,Jalan Kawaluyaan Indah VII,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840217,7274.193564168926
-6.9357419,107.65972157876072,way,1509709863,terrace,,Jalan Kawaluyaan Indah VII,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840217,7274.193564168926
-6.93664225,107.66061971220861,way,1509709886,terrace,,Jalan Kawaluyaan Indah I,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,5406559264,7048.5165928524675
-6.9367281,107.66059708777648,way,1509709887,terrace,,Jalan Kawaluyaan Indah I,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,5406559264,7048.5165928524675
-6.9368999,107.66055178777648,way,1509709889,terrace,,Jalan Kawaluyaan Indah I,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,5406559264,7048.5165928524675
-6.93698575,107.66052911220862,way,1509709891,terrace,,Jalan Kawaluyaan Indah I,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840994,6957.4524456701465
-6.9360088,107.66078238540067,way,1509709892,terrace,,Jalan Kawaluyaan Indah VI,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840264,7125.57878687122
-6.9360999,107.66075834614962,way,1509709893,terrace,,Jalan Kawaluyaan Indah VI,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,building=terrace,1667840521,7081.871906796499
